,round,day,date,time,home,xg_home,score,xg_away,away,attendance,venue,referee
1166,Regular Season,Sat,2018-12-08,15:30,Bayern Munich,2.1,3–0,0.2,Nürnberg,75000.0,Allianz Arena,Tobias Stieler
1167,Regular Season,Sat,2018-12-08,15:30,Wolfsburg,0.5,2–2,2.0,Hoffenheim,20602.0,Volkswagen Arena,Felix Zwayer
1168,Regular Season,Sat,2018-12-08,15:30,Leverkusen,1.7,1–0,0.8,Augsburg,25558.0,BayArena,Bastian Dankert
1169,Regular Season,Sat,2018-12-08,15:30,Schalke 04,1.4,1–2,1.5,Dortmund,61767.0,Veltins-Arena,Daniel Siebert
1170,Regular Season,Sat,2018-12-08,18:30,Hertha BSC,0.4,1–0,1.4,Eint Frankfurt,42578.0,Olympiastadion Berlin,Daniel Schlager
1171,Regular Season,Sun,2018-12-09,15:30,Mainz 05,2.8,1–1,1.4,Hannover 96,23305.0,Opel Arena,Robert Hartmann
1172,Regular Season,Sun,2018-12-09,18:00,M'Gladbach,1.2,3–0,0.9,Stuttgart,48590.0,Stadion im Borussia-Park,Deniz Aytekin
1174,Regular Season,Fri,2018-12-14,20:30,Nürnberg,0.8,0–2,0.8,Wolfsburg,29604.0,Max-Morlock-Stadion,Sven Jablonski
1175,Regular Season,Sat,2018-12-15,15:30,Stuttgart,1.0,2–1,1.1,Hertha BSC,47680.0,Mercedes-Benz Arena,Sascha Stegemann
1176,Regular Season,Sat,2018-12-15,15:30,Hoffenheim,2.8,0–0,0.5,M'Gladbach,30150.0,PreZero Arena,Benjamin Cortus
1177,Regular Season,Sat,2018-12-15,15:30,Hannover 96,0.1,0–4,3.4,Bayern Munich,49000.0,HDI-Arena,Sören Storks
1178,Regular Season,Sat,2018-12-15,15:30,Düsseldorf,2.1,2–0,0.9,Freiburg,39301.0,Merkur Spielarena,Harm Osmers
1179,Regular Season,Sat,2018-12-15,15:30,Augsburg,1.9,1–1,0.6,Schalke 04,27233.0,WWK Arena,Manuel Gräfe
1180,Regular Season,Sat,2018-12-15,18:30,Dortmund,2.3,2–1,0.4,Werder Bremen,81365.0,Signal Iduna Park,Guido Winkmann
1181,Regular Season,Sun,2018-12-16,15:30,RB Leipzig,3.2,4–1,1.0,Mainz 05,30136.0,Red Bull Arena,Martin Petersen
1182,Regular Season,Sun,2018-12-16,18:00,Eint Frankfurt,3.5,2–1,1.1,Leverkusen,46500.0,Commerzbank-Arena,Felix Brych
1184,Regular Season,Tue,2018-12-18,18:30,M'Gladbach,2.7,2–0,0.9,Nürnberg,42323.0,Stadion im Borussia-Park,Robert Schröder
1185,Regular Season,Tue,2018-12-18,20:30,Wolfsburg,1.2,2–0,0.6,Stuttgart,21780.0,Volkswagen Arena,Robert Hartmann
1186,Regular Season,Tue,2018-12-18,20:30,Düsseldorf,1.6,2–1,0.9,Dortmund,52000.0,Merkur Spielarena,Tobias Welz
1187,Regular Season,Tue,2018-12-18,20:30,Hertha BSC,2.0,2–2,0.6,Augsburg,27939.0,Olympiastadion Berlin,Frank Willenborg
1188,Regular Season,Wed,2018-12-19,18:30,Schalke 04,1.8,1–2,0.5,Leverkusen,61548.0,Veltins-Arena,Deniz Aytekin
1189,Regular Season,Wed,2018-12-19,20:30,Werder Bremen,2.5,1–1,1.5,Hoffenheim,40003.0,Weserstadion,Markus Schmidt
1190,Regular Season,Wed,2018-12-19,20:30,Freiburg,1.9,1–1,1.7,Hannover 96,23500.0,Schwarzwald-Stadion,Christian Dingert
1191,Regular Season,Wed,2018-12-19,20:30,Mainz 05,1.5,2–2,1.1,Eint Frankfurt,30805.0,Opel Arena,Daniel Siebert
1192,Regular Season,Wed,2018-12-19,20:30,Bayern Munich,1.8,1–0,0.4,RB Leipzig,75000.0,Allianz Arena,Marco Fritz
1194,Regular Season,Fri,2018-12-21,20:30,Dortmund,1.7,2–1,0.6,M'Gladbach,81365.0,Signal Iduna Park,Felix Zwayer
1195,Regular Season,Sat,2018-12-22,15:30,Leverkusen,2.5,3–1,1.6,Hertha BSC,27647.0,BayArena,Tobias Stieler
1196,Regular Season,Sat,2018-12-22,15:30,Stuttgart,1.6,1–3,2.2,Schalke 04,54022.0,Mercedes-Benz Arena,Felix Brych
1197,Regular Season,Sat,2018-12-22,15:30,Nürnberg,0.7,0–1,0.4,Freiburg,36190.0,Max-Morlock-Stadion,Robert Kampka
1198,Regular Season,Sat,2018-12-22,15:30,Hannover 96,0.5,0–1,0.9,Düsseldorf,34200.0,HDI-Arena,Bastian Dankert
1199,Regular Season,Sat,2018-12-22,15:30,RB Leipzig,1.9,3–2,2.0,Werder Bremen,40455.0,Red Bull Arena,Bibiana Steinhaus
1200,Regular Season,Sat,2018-12-22,18:30,Eint Frankfurt,1.1,0–3,1.9,Bayern Munich,51500.0,Commerzbank-Arena,Manuel Gräfe
1201,Regular Season,Sun,2018-12-23,15:30,Augsburg,0.9,2–3,2.1,Wolfsburg,28152.0,WWK Arena,Sören Storks
1202,Regular Season,Sun,2018-12-23,18:00,Hoffenheim,3.1,1–1,1.3,Mainz 05,28216.0,PreZero Arena,Sascha Stegemann
1204,Regular Season,Fri,2019-01-18,20:30,Hoffenheim,1.0,1–3,2.7,Bayern Munich,30150.0,PreZero Arena,Tobias Welz
1205,Regular Season,Sat,2019-01-19,15:30,Stuttgart,2.8,2–3,1.7,Mainz 05,51881.0,Mercedes-Benz Arena,Tobias Stieler
1206,Regular Season,Sat,2019-01-19,15:30,Leverkusen,1.8,0–1,0.7,M'Gladbach,29628.0,BayArena,Daniel Siebert
1207,Regular Season,Sat,2019-01-19,15:30,Augsburg,0.8,1–2,1.1,Düsseldorf,27568.0,WWK Arena,Christian Dingert
1208,Regular Season,Sat,2019-01-19,15:30,Hannover 96,0.9,0–1,2.7,Werder Bremen,44300.0,HDI-Arena,Marco Fritz
1209,Regular Season,Sat,2019-01-19,15:30,Eint Frankfurt,2.7,3–1,1.6,Freiburg,49200.0,Commerzbank-Arena,Sven Jablonski
1210,Regular Season,Sat,2019-01-19,18:30,RB Leipzig,1.3,0–1,1.0,Dortmund,41939.0,Red Bull Arena,Deniz Aytekin
1211,Regular Season,Sun,2019-01-20,15:30,Nürnberg,1.0,1–3,2.3,Hertha BSC,36112.0,Max-Morlock-Stadion,Guido Winkmann
1212,Regular Season,Sun,2019-01-20,18:00,Schalke 04,2.5,2–1,1.4,Wolfsburg,58827.0,Veltins-Arena,Manuel Gräfe
1214,Regular Season,Fri,2019-01-25,20:30,Hertha BSC,0.9,2–2,1.0,Schalke 04,43027.0,Olympiastadion Berlin,Felix Brych
1215,Regular Season,Sat,2019-01-26,15:30,Wolfsburg,0.7,0–3,3.1,Leverkusen,21736.0,Volkswagen Arena,Felix Zwayer
1216,Regular Season,Sat,2019-01-26,15:30,Freiburg,2.0,2–4,2.5,Hoffenheim,23900.0,Schwarzwald-Stadion,Bibiana Steinhaus
1217,Regular Season,Sat,2019-01-26,15:30,M'Gladbach,1.9,2–0,0.6,Augsburg,42509.0,Stadion im Borussia-Park,Harm Osmers
1218,Regular Season,Sat,2019-01-26,15:30,Mainz 05,3.0,2–1,0.5,Nürnberg,22005.0,Opel Arena,Bastian Dankert
1219,Regular Season,Sat,2019-01-26,15:30,Dortmund,2.2,5–1,0.8,Hannover 96,81365.0,Signal Iduna Park,Manuel Gräfe
1220,Regular Season,Sat,2019-01-26,18:30,Werder Bremen,3.5,2–2,1.6,Eint Frankfurt,42100.0,Weserstadion,Markus Schmidt
1221,Regular Season,Sun,2019-01-27,15:30,Bayern Munich,2.2,4–1,0.9,Stuttgart,75000.0,Allianz Arena,Frank Willenborg
1222,Regular Season,Sun,2019-01-27,18:00,Düsseldorf,0.3,0–4,2.4,RB Leipzig,34394.0,Merkur Spielarena,Robert Hartmann
1224,Regular Season,Fri,2019-02-01,20:30,Hannover 96,0.1,0–3,3.0,RB Leipzig,32400.0,HDI-Arena,Daniel Schlager
1225,Regular Season,Sat,2019-02-02,15:30,Hertha BSC,1.4,0–1,1.2,Wolfsburg,39259.0,Olympiastadion Berlin,Bastian Dankert
1226,Regular Season,Sat,2019-02-02,15:30,Leverkusen,1.7,3–1,1.6,Bayern Munich,30210.0,BayArena,Tobias Stieler
1227,Regular Season,Sat,2019-02-02,15:30,Eint Frankfurt,1.0,1–1,1.5,Dortmund,51500.0,Commerzbank-Arena,Felix Zwayer
1228,Regular Season,Sat,2019-02-02,15:30,Nürnberg,1.3,1–1,0.9,Werder Bremen,35753.0,Max-Morlock-Stadion,Robert Kampka
1229,Regular Season,Sat,2019-02-02,15:30,Hoffenheim,1.8,1–1,0.9,Düsseldorf,24747.0,PreZero Arena,Benjamin Cortus
1230,Regular Season,Sat,2019-02-02,18:30,Schalke 04,0.4,0–2,1.6,M'Gladbach,62271.0,Veltins-Arena,Marco Fritz
1231,Regular Season,Sun,2019-02-03,15:30,Augsburg,3.3,3–0,0.3,Mainz 05,25733.0,WWK Arena,Sören Storks
1232,Regular Season,Sun,2019-02-03,18:00,Stuttgart,1.3,2–2,2.1,Freiburg,51009.0,Mercedes-Benz Arena,Deniz Aytekin
1234,Regular Season,Fri,2019-02-08,20:30,Mainz 05,1.7,1–5,2.7,Leverkusen,21905.0,Opel Arena,Robert Schröder
1235,Regular Season,Sat,2019-02-09,15:30,Dortmund,2.5,3–3,1.3,Hoffenheim,81365.0,Signal Iduna Park,Marco Fritz
1236,Regular Season,Sat,2019-02-09,15:30,Freiburg,1.0,3–3,1.7,Wolfsburg,23600.0,Schwarzwald-Stadion,Felix Brych
1237,Regular Season,Sat,2019-02-09,15:30,Hannover 96,1.7,2–0,1.1,Nürnberg,33700.0,HDI-Arena,Tobias Welz
1238,Regular Season,Sat,2019-02-09,15:30,RB Leipzig,1.7,0–0,0.4,Eint Frankfurt,38330.0,Red Bull Arena,Guido Winkmann
1239,Regular Season,Sat,2019-02-09,15:30,M'Gladbach,1.1,0–3,1.6,Hertha BSC,48232.0,Stadion im Borussia-Park,Martin Petersen
1240,Regular Season,Sat,2019-02-09,18:30,Bayern Munich,2.2,3–1,0.8,Schalke 04,75000.0,Allianz Arena,Daniel Siebert
1241,Regular Season,Sun,2019-02-10,15:30,Werder Bremen,1.2,4–0,1.2,Augsburg,40138.0,Weserstadion,Manuel Gräfe
1242,Regular Season,Sun,2019-02-10,18:00,Düsseldorf,1.9,3–0,1.2,Stuttgart,40211.0,Merkur Spielarena,Christian Dingert
1244,Regular Season,Fri,2019-02-15,20:30,Augsburg,0.4,2–3,1.8,Bayern Munich,30660.0,WWK Arena,Bibiana Steinhaus
1245,Regular Season,Sat,2019-02-16,15:30,Stuttgart,1.2,1–3,1.2,RB Leipzig,46072.0,Mercedes-Benz Arena,Felix Zwayer
1246,Regular Season,Sat,2019-02-16,15:30,Schalke 04,0.5,0–0,1.0,Freiburg,58271.0,Veltins-Arena,Frank Willenborg
1247,Regular Season,Sat,2019-02-16,15:30,Wolfsburg,2.0,3–0,0.8,Mainz 05,20334.0,Volkswagen Arena,Benjamin Cortus
1248,Regular Season,Sat,2019-02-16,15:30,Hoffenheim,3.4,3–0,0.4,Hannover 96,23404.0,PreZero Arena,Daniel Siebert
1249,Regular Season,Sat,2019-02-16,18:30,Hertha BSC,1.1,1–1,0.5,Werder Bremen,49627.0,Olympiastadion Berlin,Sören Storks
1250,Regular Season,Sun,2019-02-17,15:30,Eint Frankfurt,1.0,1–1,1.2,M'Gladbach,51500.0,Commerzbank-Arena,Deniz Aytekin
1251,Regular Season,Sun,2019-02-17,18:00,Leverkusen,1.8,2–0,0.2,Düsseldorf,27717.0,BayArena,Markus Schmidt
1252,Regular Season,Mon,2019-02-18,20:30,Nürnberg,0.3,0–0,1.4,Dortmund,50000.0,Max-Morlock-Stadion,Harm Osmers
1254,Regular Season,Fri,2019-02-22,20:30,Werder Bremen,1.0,1–1,0.9,Stuttgart,41000.0,Weserstadion,Robert Hartmann
1255,Regular Season,Sat,2019-02-23,15:30,Bayern Munich,0.7,1–0,0.4,Hertha BSC,75000.0,Allianz Arena,Harm Osmers
1256,Regular Season,Sat,2019-02-23,15:30,Freiburg,2.1,5–1,1.3,Augsburg,23600.0,Schwarzwald-Stadion,Tobias Welz
1257,Regular Season,Sat,2019-02-23,15:30,Mainz 05,2.9,3–0,0.7,Schalke 04,26005.0,Opel Arena,Sven Jablonski
1258,Regular Season,Sat,2019-02-23,15:30,M'Gladbach,1.2,0–3,0.9,Wolfsburg,48041.0,Stadion im Borussia-Park,Robert Kampka
1259,Regular Season,Sat,2019-02-23,18:30,Düsseldorf,1.6,2–1,0.1,Nürnberg,41816.0,Merkur Spielarena,Sascha Stegemann
1260,Regular Season,Sun,2019-02-24,15:30,Hannover 96,0.5,0–3,1.9,Eint Frankfurt,39100.0,HDI-Arena,Marco Fritz
1261,Regular Season,Sun,2019-02-24,18:00,Dortmund,1.2,3–2,0.9,Leverkusen,81029.0,Signal Iduna Park,Christian Dingert
1262,Regular Season,Mon,2019-02-25,20:30,RB Leipzig,1.3,1–1,1.2,Hoffenheim,33569.0,Red Bull Arena,Felix Brych
1264,Regular Season,Fri,2019-03-01,20:30,Augsburg,0.9,2–1,2.2,Dortmund,30660.0,WWK Arena,Tobias Stieler
1265,Regular Season,Sat,2019-03-02,15:30,Nürnberg,1.1,0–1,1.3,RB Leipzig,34532.0,Max-Morlock-Stadion,Daniel Schlager
1266,Regular Season,Sat,2019-03-02,15:30,Hertha BSC,1.4,2–1,0.6,Mainz 05,33981.0,Olympiastadion Berlin,Deniz Aytekin
1267,Regular Season,Sat,2019-03-02,15:30,Schalke 04,0.7,0–4,2.1,Düsseldorf,60322.0,Veltins-Arena,Felix Brych
1268,Regular Season,Sat,2019-03-02,15:30,Leverkusen,2.2,2–0,0.3,Freiburg,26607.0,BayArena,Guido Winkmann
1269,Regular Season,Sat,2019-03-02,15:30,Eint Frankfurt,1.6,3–2,2.0,Hoffenheim,49500.0,Commerzbank-Arena,Manuel Gräfe
1270,Regular Season,Sat,2019-03-02,18:30,M'Gladbach,0.7,1–5,4.7,Bayern Munich,54022.0,Stadion im Borussia-Park,Felix Zwayer
1271,Regular Season,Sun,2019-03-03,15:30,Stuttgart,2.0,5–1,0.1,Hannover 96,55781.0,Mercedes-Benz Arena,Bastian Dankert
1272,Regular Season,Sun,2019-03-03,18:00,Wolfsburg,1.2,1–1,1.3,Werder Bremen,28101.0,Volkswagen Arena,Daniel Siebert
1274,Regular Season,Fri,2019-03-08,20:30,Werder Bremen,2.5,4–2,1.1,Schalke 04,42100.0,Weserstadion,Martin Petersen
1275,Regular Season,Sat,2019-03-09,15:30,Freiburg,1.4,2–1,1.2,Hertha BSC,24000.0,Schwarzwald-Stadion,Robert Schröder
1276,Regular Season,Sat,2019-03-09,15:30,RB Leipzig,1.5,0–0,0.2,Augsburg,38590.0,Red Bull Arena,Sven Jablonski
1277,Regular Season,Sat,2019-03-09,15:30,Dortmund,2.0,3–1,0.7,Stuttgart,81365.0,Signal Iduna Park,Benjamin Cortus
1278,Regular Season,Sat,2019-03-09,15:30,Bayern Munich,3.3,6–0,0.1,Wolfsburg,75000.0,Allianz Arena,Sascha Stegemann
1279,Regular Season,Sat,2019-03-09,18:30,Mainz 05,0.6,0–1,1.7,M'Gladbach,30405.0,Opel Arena,Markus Schmidt
1280,Regular Season,Sun,2019-03-10,15:30,Hoffenheim,2.2,2–1,0.6,Nürnberg,29015.0,PreZero Arena,Christian Dingert
1281,Regular Season,Sun,2019-03-10,18:00,Hannover 96,1.2,2–3,2.4,Leverkusen,33800.0,HDI-Arena,Sören Storks
1282,Regular Season,Mon,2019-03-11,20:30,Düsseldorf,0.6,0–3,2.3,Eint Frankfurt,41419.0,Merkur Spielarena,Robert Hartmann
1284,Regular Season,Fri,2019-03-15,20:30,M'Gladbach,1.5,1–1,0.5,Freiburg,46832.0,Stadion im Borussia-Park,Robert Kampka
1285,Regular Season,Sat,2019-03-16,15:30,Wolfsburg,4.2,5–2,1.4,Düsseldorf,25350.0,Volkswagen Arena,Bastian Dankert
1286,Regular Season,Sat,2019-03-16,15:30,Augsburg,1.0,3–1,1.7,Hannover 96,28136.0,WWK Arena,Manuel Gräfe
1287,Regular Season,Sat,2019-03-16,15:30,Schalke 04,1.2,0–1,1.3,RB Leipzig,59913.0,Veltins-Arena,Guido Winkmann
1288,Regular Season,Sat,2019-03-16,15:30,Stuttgart,1.1,1–1,2.3,Hoffenheim,56743.0,Mercedes-Benz Arena,Felix Zwayer
1289,Regular Season,Sat,2019-03-16,18:30,Hertha BSC,1.6,2–3,2.9,Dortmund,74649.0,Olympiastadion Berlin,Tobias Welz
1290,Regular Season,Sun,2019-03-17,13:30,Leverkusen,1.6,1–3,1.1,Werder Bremen,30210.0,BayArena,Deniz Aytekin
1291,Regular Season,Sun,2019-03-17,15:30,Eint Frankfurt,2.9,1–0,0.5,Nürnberg,51500.0,Commerzbank-Arena,Bibiana Steinhaus
1292,Regular Season,Sun,2019-03-17,18:00,Bayern Munich,2.3,6–0,0.3,Mainz 05,75000.0,Allianz Arena,Frank Willenborg
1294,Regular Season,Fri,2019-03-29,20:30,Hoffenheim,1.7,4–1,2.3,Leverkusen,28350.0,PreZero Arena,Harm Osmers
1295,Regular Season,Sat,2019-03-30,15:30,Dortmund,1.1,2–0,0.2,Wolfsburg,81365.0,Signal Iduna Park,Markus Schmidt
1296,Regular Season,Sat,2019-03-30,15:30,Freiburg,0.7,1–1,2.3,Bayern Munich,24000.0,Schwarzwald-Stadion,Christian Dingert
1297,Regular Season,Sat,2019-03-30,15:30,Düsseldorf,1.4,3–1,0.9,M'Gladbach,52500.0,Merkur Spielarena,Tobias Stieler
1298,Regular Season,Sat,2019-03-30,15:30,Nürnberg,1.2,3–0,0.9,Augsburg,42658.0,Max-Morlock-Stadion,Daniel Siebert
1299,Regular Season,Sat,2019-03-30,15:30,Werder Bremen,1.4,3–1,1.0,Mainz 05,40711.0,Weserstadion,Marco Fritz
1300,Regular Season,Sat,2019-03-30,18:30,RB Leipzig,3.8,5–0,0.9,Hertha BSC,41939.0,Red Bull Arena,Sören Storks
1301,Regular Season,Sun,2019-03-31,15:30,Hannover 96,1.0,0–1,0.5,Schalke 04,44500.0,HDI-Arena,Sven Jablonski
1302,Regular Season,Sun,2019-03-31,18:00,Eint Frankfurt,1.0,3–0,0.5,Stuttgart,51500.0,Commerzbank-Arena,Felix Brych
1304,Regular Season,Fri,2019-04-05,20:30,Mainz 05,1.6,5–0,1.4,Freiburg,27305.0,Opel Arena,Sven Jablonski
1305,Regular Season,Sat,2019-04-06,15:30,Schalke 04,0.7,1–2,2.2,Eint Frankfurt,61842.0,Veltins-Arena,Sascha Stegemann
1306,Regular Season,Sat,2019-04-06,15:30,Wolfsburg,1.5,3–1,1.0,Hannover 96,23512.0,Volkswagen Arena,Benjamin Cortus
1307,Regular Season,Sat,2019-04-06,15:30,Stuttgart,2.8,1–1,2.6,Nürnberg,58757.0,Mercedes-Benz Arena,Frank Willenborg
1308,Regular Season,Sat,2019-04-06,15:30,Hertha BSC,1.3,1–2,2.8,Düsseldorf,51604.0,Olympiastadion Berlin,Christian Dingert
1309,Regular Season,Sat,2019-04-06,15:30,Leverkusen,1.6,2–4,1.5,RB Leipzig,28845.0,BayArena,Tobias Welz
1310,Regular Season,Sat,2019-04-06,18:30,Bayern Munich,3.5,5–0,0.4,Dortmund,75000.0,Allianz Arena,Manuel Gräfe
1311,Regular Season,Sun,2019-04-07,15:30,Augsburg,0.4,0–4,2.7,Hoffenheim,27552.0,WWK Arena,Robert Schröder
1312,Regular Season,Sun,2019-04-07,18:00,M'Gladbach,1.4,1–1,0.8,Werder Bremen,54022.0,Stadion im Borussia-Park,Daniel Schlager
1314,Regular Season,Fri,2019-04-12,20:30,Nürnberg,1.9,1–1,1.2,Schalke 04,50000.0,Max-Morlock-Stadion,Robert Kampka
1315,Regular Season,Sat,2019-04-13,15:30,RB Leipzig,1.6,2–0,0.4,Wolfsburg,41212.0,Red Bull Arena,Daniel Siebert
1316,Regular Season,Sat,2019-04-13,15:30,Werder Bremen,1.5,2–1,0.7,Freiburg,42100.0,Weserstadion,Bibiana Steinhaus
1317,Regular Season,Sat,2019-04-13,15:30,Stuttgart,0.5,0–1,2.5,Leverkusen,53657.0,Mercedes-Benz Arena,Tobias Stieler
1318,Regular Season,Sat,2019-04-13,15:30,Hannover 96,0.8,0–1,1.9,M'Gladbach,40200.0,HDI-Arena,Felix Brych
1319,Regular Season,Sat,2019-04-13,18:30,Dortmund,1.4,2–1,3.2,Mainz 05,81365.0,Signal Iduna Park,Deniz Aytekin
1320,Regular Season,Sun,2019-04-14,13:30,Hoffenheim,3.2,2–0,0.4,Hertha BSC,28010.0,PreZero Arena,Martin Petersen
1321,Regular Season,Sun,2019-04-14,15:30,Düsseldorf,0.9,1–4,3.7,Bayern Munich,54600.0,Merkur Spielarena,Felix Zwayer
1322,Regular Season,Sun,2019-04-14,18:00,Eint Frankfurt,1.7,1–3,2.3,Augsburg,51000.0,Commerzbank-Arena,Bastian Dankert
1324,Regular Season,Sat,2019-04-20,15:30,Bayern Munich,2.7,1–0,0.2,Werder Bremen,75000.0,Allianz Arena,Tobias Welz
1325,Regular Season,Sat,2019-04-20,15:30,Augsburg,2.7,6–0,1.7,Stuttgart,30660.0,WWK Arena,Manuel Gräfe
1326,Regular Season,Sat,2019-04-20,15:30,Mainz 05,3.4,3–1,2.4,Düsseldorf,29205.0,Opel Arena,Markus Schmidt
1327,Regular Season,Sat,2019-04-20,15:30,Leverkusen,1.5,2–0,0.2,Nürnberg,26405.0,BayArena,Guido Winkmann
1328,Regular Season,Sat,2019-04-20,18:30,M'Gladbach,1.7,1–2,2.2,RB Leipzig,51757.0,Stadion im Borussia-Park,Harm Osmers
1329,Regular Season,Sat,2019-04-20,20:30,Schalke 04,1.9,2–5,1.9,Hoffenheim,58958.0,Veltins-Arena,Christian Dingert
1330,Regular Season,Sun,2019-04-21,15:30,Freiburg,0.6,0–4,2.8,Dortmund,24000.0,Schwarzwald-Stadion,Robert Hartmann
1331,Regular Season,Sun,2019-04-21,18:00,Hertha BSC,1.5,0–0,0.7,Hannover 96,38916.0,Olympiastadion Berlin,Sascha Stegemann
1332,Regular Season,Mon,2019-04-22,20:30,Wolfsburg,2.0,1–1,1.1,Eint Frankfurt,26102.0,Volkswagen Arena,Marco Fritz
1334,Regular Season,Fri,2019-04-26,20:30,Augsburg,0.3,1–4,2.2,Leverkusen,26404.0,WWK Arena,Frank Willenborg
1335,Regular Season,Sat,2019-04-27,15:30,Eint Frankfurt,1.2,0–0,1.5,Hertha BSC,51500.0,Commerzbank-Arena,Sven Jablonski
1336,Regular Season,Sat,2019-04-27,15:30,Dortmund,0.9,2–4,1.1,Schalke 04,80196.0,Signal Iduna Park,Felix Zwayer
1337,Regular Season,Sat,2019-04-27,15:30,Düsseldorf,1.9,4–1,2.7,Werder Bremen,52500.0,Merkur Spielarena,Benjamin Cortus
1338,Regular Season,Sat,2019-04-27,15:30,Hannover 96,1.0,1–0,2.2,Mainz 05,30400.0,HDI-Arena,Sören Storks
1339,Regular Season,Sat,2019-04-27,15:30,RB Leipzig,1.7,2–1,0.9,Freiburg,40826.0,Red Bull Arena,Robert Schröder
1340,Regular Season,Sat,2019-04-27,18:30,Stuttgart,1.5,1–0,1.5,M'Gladbach,56730.0,Mercedes-Benz Arena,Bastian Dankert
1341,Regular Season,Sun,2019-04-28,15:30,Hoffenheim,2.4,1–4,1.5,Wolfsburg,27725.0,PreZero Arena,Deniz Aytekin
1342,Regular Season,Sun,2019-04-28,18:00,Nürnberg,1.5,1–1,1.8,Bayern Munich,50000.0,Max-Morlock-Stadion,Tobias Stieler
1344,Regular Season,Fri,2019-05-03,20:30,Mainz 05,1.4,3–3,2.3,RB Leipzig,23805.0,Opel Arena,Bibiana Steinhaus
1345,Regular Season,Sat,2019-05-04,15:30,Bayern Munich,3.3,3–1,0.9,Hannover 96,75000.0,Allianz Arena,Christian Dingert
1346,Regular Season,Sat,2019-05-04,15:30,Wolfsburg,1.4,2–0,0.6,Nürnberg,22512.0,Volkswagen Arena,Daniel Siebert
1347,Regular Season,Sat,2019-05-04,15:30,M'Gladbach,1.2,2–2,3.0,Hoffenheim,51807.0,Stadion im Borussia-Park,Sascha Stegemann
1348,Regular Season,Sat,2019-05-04,15:30,Hertha BSC,2.3,3–1,1.4,Stuttgart,48668.0,Olympiastadion Berlin,Daniel Schlager
1349,Regular Season,Sat,2019-05-04,18:30,Werder Bremen,1.0,2–2,2.1,Dortmund,42100.0,Weserstadion,Marco Fritz
1350,Regular Season,Sun,2019-05-05,13:30,Schalke 04,1.4,0–0,0.3,Augsburg,59841.0,Veltins-Arena,Manuel Gräfe
1351,Regular Season,Sun,2019-05-05,15:30,Freiburg,1.0,1–1,0.8,Düsseldorf,24000.0,Schwarzwald-Stadion,Tobias Welz
1352,Regular Season,Sun,2019-05-05,18:00,Leverkusen,2.8,6–1,0.1,Eint Frankfurt,30210.0,BayArena,Robert Hartmann
1354,Regular Season,Sat,2019-05-11,15:30,Stuttgart,0.7,3–0,0.5,Wolfsburg,54068.0,Mercedes-Benz Arena,Felix Brych
1355,Regular Season,Sat,2019-05-11,15:30,Hoffenheim,2.3,0–1,0.8,Werder Bremen,30150.0,PreZero Arena,Bastian Dankert
1356,Regular Season,Sat,2019-05-11,15:30,Nürnberg,0.8,0–4,2.0,M'Gladbach,50000.0,Max-Morlock-Stadion,Frank Willenborg
1357,Regular Season,Sat,2019-05-11,15:30,Hannover 96,1.8,3–0,0.6,Freiburg,38100.0,HDI-Arena,Robert Hartmann
1358,Regular Season,Sat,2019-05-11,15:30,Leverkusen,1.8,1–1,1.4,Schalke 04,30210.0,BayArena,Deniz Aytekin
1359,Regular Season,Sat,2019-05-11,15:30,Augsburg,1.3,3–4,2.5,Hertha BSC,29307.0,WWK Arena,Guido Winkmann
1360,Regular Season,Sat,2019-05-11,15:30,RB Leipzig,0.6,0–0,1.3,Bayern Munich,41939.0,Red Bull Arena,Manuel Gräfe
1361,Regular Season,Sat,2019-05-11,15:30,Dortmund,1.2,3–2,1.4,Düsseldorf,81365.0,Signal Iduna Park,Tobias Stieler
1362,Regular Season,Sun,2019-05-12,18:00,Eint Frankfurt,1.3,0–2,1.1,Mainz 05,51500.0,Commerzbank-Arena,Harm Osmers
1364,Regular Season,Sat,2019-05-18,15:30,Freiburg,1.2,5–1,0.9,Nürnberg,24000.0,Schwarzwald-Stadion,Markus Schmidt
1365,Regular Season,Sat,2019-05-18,15:30,M'Gladbach,0.4,0–2,2.1,Dortmund,54022.0,Stadion im Borussia-Park,Manuel Gräfe
1366,Regular Season,Sat,2019-05-18,15:30,Werder Bremen,1.0,2–1,1.4,RB Leipzig,42100.0,Weserstadion,Felix Brych
1367,Regular Season,Sat,2019-05-18,15:30,Mainz 05,2.7,4–2,1.5,Hoffenheim,28305.0,Opel Arena,Deniz Aytekin
1368,Regular Season,Sat,2019-05-18,15:30,Bayern Munich,4.3,5–1,0.8,Eint Frankfurt,75000.0,Allianz Arena,Sascha Stegemann
1369,Regular Season,Sat,2019-05-18,15:30,Hertha BSC,1.3,1–5,2.0,Leverkusen,59287.0,Olympiastadion Berlin,Marco Fritz
1370,Regular Season,Sat,2019-05-18,15:30,Wolfsburg,2.5,8–1,0.7,Augsburg,24456.0,Volkswagen Arena,Felix Zwayer
1371,Regular Season,Sat,2019-05-18,15:30,Düsseldorf,2.0,2–1,1.0,Hannover 96,50000.0,Merkur Spielarena,Benjamin Cortus
1372,Regular Season,Sat,2019-05-18,15:30,Schalke 04,0.8,0–0,1.0,Stuttgart,61676.0,Veltins-Arena,Robert Schröder
